date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
2014-02-19,35835,38637,32997,14861.0,1760,124090.0,3766,215,3141,459,291,7872
2014-02-20,35806,38785,33570,14532.0,1870,124563.0,2130,146,2893,354,216,5739
2014-02-21,34677,37489,34275,14696.0,1854,122991.0,1508,151,2845,456,215,5175
2014-02-22,35998,37860,33551,14773.0,1764,123946.0,1682,125,2207,0,294,4308
2014-02-23,33677,34343,31564,14657.0,1798,116039.0,1320,166,1409,0,239,3134
2014-02-24,35777,36428,33086,14896.0,1761,121948.0,1223,200,1803,100,269,3595
2014-02-25,35470,35802,33928,15353.0,1778,122331.0,2221,141,2228,0,259,4849
2014-02-26,35227,35192,33353,15309.0,1839,120920.0,1380,223,2234,704,229,4770
2014-02-27,34347,32765,33444,15508.0,1811,117875.0,1541,77,2380,399,249,4646
2014-02-28,31843,33047,32815,15252.0,1775,114733.0,2184,389,3275,375,303,6526
2014-03-01,31614,34968,33117,15050.0,1465,116214.0,1429,239,2517,370,591,5146
2014-03-02,31292,34431,30733,14605.0,1658,112719.0,2023,121,1243,0,336,3723
2014-03-03,32393,35277,32111,15161.0,1707,116649.0,1747,156,2038,0,356,4297
2014-03-04,33183,35354,32201,14298.0,1740,116776.0,1655,223,2229,14,304,4425
2014-03-05,33341,35356,33435,15231.0,1877,119240.0,1786,76,1297,0,214,3373
2014-03-06,33485,35581,33014,14342.0,1905,118327.0,1460,89,2291,500,145,4485
2014-03-07,33323,37018,32715,14948.0,1853,119857.0,1795,137,1306,462,230,3930
2014-03-08,33402,35827,32602,15129.0,1855,118815.0,2038,160,881,390,154,3623
2014-03-09,31969,34269,30675,15132.0,1702,113747.0,1375,135,1505,263,292,3570
2014-03-10,27486,37117,32825,15268.0,1815,114511.0,2313,57,1551,213,255,4389
2014-03-11,30925,36502,34217,15492.0,1971,119107.0,1695,154,1606,0,86,3541
2014-03-12,31091,35727,33712,15502.0,1906,117938.0,2559,282,1696,0,169,4706
2014-03-13,32267,38023,33697,16084.0,1816,121887.0,1913,208,1711,0,274,4106
2014-03-14,33646,37551,33111,15899.0,1874,122081.0,2275,419,1551,420,157,4822
2014-03-15,32291,38315,32949,15242.0,1724,120521.0,2931,155,1549,531,339,5505
2014-03-16,32686,35526,31003,14790.0,1804,115809.0,844,180,2109,218,175,3526
2014-03-17,30070,32079,32715,14412.0,1795,111071.0,500,114,1907,130,183,2834
2014-03-18,31362,37589,34943,16105.0,1835,121834.0,1850,134,2496,340,241,5061
2014-03-19,31978,37306,34167,15961.0,1648,121060.0,1737,807,3217,0,373,6134
2014-03-20,33476,37528,32877,15813.0,1807,121501.0,1918,426,4765,258,235,7602
2014-03-21,32735,38397,34200,15902.0,1924,123158.0,1957,172,3533,346,147,6155
2014-03-22,33978,38805,34990,15091.0,1914,124778.0,1747,179,2008,560,139,4633
2014-03-23,31749,38592,34511,15035.0,1863,121750.0,1545,150,1918,869,137,4619
2014-03-24,30900,39533,36126,14956.0,1948,123463.0,2077,157,2702,576,131,5643
2014-03-25,31073,40084,35616,15941.0,1932,124647.0,1737,303,2726,431,155,5352
2014-03-26,32402,40236,35976,15829.0,1899,126342.0,1833,267,2178,0,226,4504
2014-03-27,31895,38590,35904,15965.0,1883,124237.0,1433,544,3126,0,224,5327
2014-03-28,29952,39628,35017,16242.0,1863,122702.0,1308,678,2954,97,251,5288
2014-03-29,31403,39999,34201,15806.0,1992,123401.0,2045,473,4076,32,126,6752
2014-03-30,29398,38777,33746,14959.0,1915,118795.0,1241,371,1775,837,149,4373
2014-03-31,31972,37858,34569,15969.0,1848,122216.0,2453,193,2018,600,244,5508
2014-04-01,33202,37992,34872,15585.0,1908,123559.0,1550,177,2235,200,213,4375
2014-04-02,33998,40210,35661,15893.0,1808,127570.0,2000,203,3027,269,268,5767
2014-04-03,35315,40848,35608,15968.0,1896,129635.0,2043,255,3350,0,230,5878
2014-04-04,35701,38855,34404,16050.0,1842,126852.0,1470,817,4494,0,233,7014
2014-04-05,35275,39616,33789,15778.0,1859,126317.0,2641,195,4175,205,257,7473
2014-04-05,35275,39616,33789,15778.0,1859,126317.0,2641,195,4175,205,257,7473
2014-04-06,34052,39566,33112,15644.0,1920,124294.0,2040,143,3192,38,160,5573
2014-04-07,33590,41004,34552,15811.0,1885,126842.0,1899,359,2765,931,222,6176
2014-04-08,35277,39206,34516,15307.0,1780,126086.0,2065,111,3043,576,300,6095
2014-04-08,35277,39206,34516,15307.0,1780,126086.0,2065,111,3043,576,300,6095
2014-04-09,35370,38484,33891,16083.0,1825,125653.0,2441,96,1810,312,257,4916
2014-04-10,34815,41419,34107,15602.0,1932,127875.0,2023,132,3138,658,221,6172
2014-04-11,35042,40904,33289,15861.0,1883,126979.0,2869,135,2619,0,309,5932
2014-04-11,35042,40904,33289,15861.0,1883,126979.0,2869,135,2619,0,309,5932
2014-04-12,34906,38876,33097,15381.0,1821,124081.0,2317,389,3363,276,327,6672
2014-04-13,32582,36929,32535,13890.0,1879,117815.0,2200,142,2845,648,265,6100
2014-04-14,33773,39229,32134,16249.0,1932,123317.0,2676,157,1980,540,159,5512
2014-04-15,35631,40341,32987,15802.0,1873,126634.0,2247,442,2590,51,176,5506
2014-04-16,34864,39274,33228,15579.0,1792,124737.0,2783,372,2682,405,331,6573
2014-04-17,33709,37400,31951,14825.0,1898,119783.0,2073,373,2529,112,242,5329
2014-04-18,31088,39238,32245,16333.0,1882,120786.0,1697,398,2235,331,270,4931
2014-04-19,33491,39717,33049,16353.0,1797,124407.0,1905,345,2016,0,348,4614
2014-04-20,31541,34411,31900,15562.0,1879,115293.0,2053,261,2553,0,219,5086
2014-04-21,34506,38938,33870,15819.0,1901,125034.0,2391,376,2720,287,288,6062
2014-04-21,34506,38938,33870,15819.0,1901,125034.0,2391,376,2720,287,288,6062
2014-04-22,33947,40382,34344,16979.0,1967,127619.0,2440,202,3066,55,233,5996
2014-04-23,35193,41174,33908,16315.0,1991,128581.0,3188,359,3419,430,208,7604
2014-04-24,35950,38442,32399,16567.0,2007,125365.0,2962,307,2433,450,201,6353
2014-04-25,36446,39750,34327,16314.0,1781,128618.0,3436,450,3173,156,328,7543
2014-04-26,36045,41896,33252,16603.0,1751,129547.0,2120,514,2723,157,366,5880
2014-04-27,36216,40139,32087,14563.0,1821,124826.0,1470,311,1976,348,287,4392
2014-04-28,37490,40765,33808,15538.0,1818,129419.0,1883,254,3425,59,327,5948
2014-04-29,38149,40981,33153,15847.0,1585,129715.0,2495,142,2700,251,477,6065
2014-04-30,38163,39663,32365,16840.0,1891,128922.0,3059,317,3238,49,295,6958
2014-05-01,38592,39027,30543,13516.0,1731,123409.0,1725,125,981,23,388,3242
2014-05-02,35370,40442,32315,13780.0,1975,123882.0,1525,104,2620,300,191,4740
2014-05-03,36530,40016,31884,13827.0,1777,124033.0,1500,88,2652,200,296,4736
2014-05-04,35685,38319,30632,13378.0,1760,119774.0,1810,116,1757,252,194,4129
2014-05-05,37534,38840,31126,14660.0,1885,124045.0,1800,805,1670,602,187,5064
2014-05-06,38717,40153,31242,15123.0,1906,127141.0,1500,663,1720,0,328,4211
2014-05-07,39461,40146,30134,15016.0,1638,126395.0,1650,180,2268,200,468,4766
2014-05-08,30650,40744,27993,14839.0,1659,115885.0,1085,208,690,200,356,2539
2014-05-09,37662,40648,29948,15032.0,1700,124990.0,2312,293,1331,400,307,4643
2014-05-10,34050,39991,30952,15746.0,1839,122578.0,1725,266,1935,409,297,4632
2014-05-11,35395,38494,28858,14945.0,1826,119518.0,1505,123,1723,0,308,3659
2014-05-12,35367,38050,30326,14495.0,1786,120024.0,1687,248,3645,372,420,6372
2014-05-13,34698,38904,32385,15130.0,1762,122879.0,2115,646,2721,0,416,5898
2014-05-14,33977,38807,31935,15015.0,1891,121625.0,2013,416,2443,0,335,5207
2014-05-15,35014,40124,32880,15711.0,1816,125545.0,2985,363,1982,216,418,5964
2014-05-16,36126,39967,33296,15302.0,1891,126583.0,3308,502,2482,308,348,6948
2014-05-17,36346,38540,32452,16232.0,1952,125522.0,3251,710,2766,466,270,7463
2014-05-18,35335,37028,30683,15166.0,1832,120044.0,2082,340,1469,517,306,4714
2014-05-19,35777,38875,30536,15926.0,1858,122972.0,2649,902,2583,281,356,6771
2014-05-20,38442,39554,31803,15992.0,1899,127690.0,2398,1204,2816,459,358,7235
2014-05-21,38284,40684,31063,15961.0,1930,127922.0,2460,726,2050,44,334,5614
2014-05-22,38508,40663,32529,16095.0,1780,129575.0,2590,1109,1958,0,469,6126
2014-05-23,35959,39877,31760,16309.0,1799,125704.0,2009,857,2175,105,472,5618
2014-05-24,36790,39132,31792,15904.0,1658,125277.0,1470,1295,1920,237,564,5486
2014-05-25,33589,37288,27729,14031.0,1638,114275.0,1160,200,2886,464,421,5131
2014-05-26,38626,39706,28790,13923.0,1772,122817.0,1864,635,5158,566,424,8647
2014-05-27,38130,39678,30875,14249.0,1785,124717.0,2064,192,2136,220,436,5048
2014-05-28,39415,39300,30357,13060.0,1680,123812.0,2295,964,2318,251,488,6316
2014-05-29,39598,39782,31297,16163.0,1777,128617.0,2205,1148,2760,0,419,6532
2014-05-30,32602,40017,32650,16190.0,1790,123249.0,100,785,2220,0,448,3553
2014-05-31,38417,39224,31912,14268.0,1820,125641.0,380,979,2470,340,388,4557
2014-06-01,35956,38103,30991,14635.0,1916,121601.0,1875,759,730,400,216,3980
2014-06-02,37907,38934,29648,15582.0,1943,124014.0,2165,721,1150,315,287,4638
2014-06-03,38188,38798,29623,16550.0,1819,124978.0,2565,1708,4785,1023,354,10435
2014-06-04,40333,39061,31425,15606.0,1864,128289.0,2165,1442,2550,400,379,6936
2014-06-05,40543,39267,32043,15164.0,1917,128934.0,2516,1135,1900,200,337,6088
2014-06-06,42122,40554,31410,16153.0,1873,132112.0,1800,815,1525,18,350,4508
2014-06-07,41883,40604,31433,14828.0,1959,130707.0,1965,481,1950,0,330,4726
2014-06-08,40447,38973,29709,14774.0,1962,125865.0,1790,296,1500,107,252,3945
2014-06-09,42377,39662,30712,15183.0,1964,129898.0,2367,920,2075,200,263,5825
2014-06-10,42658,40334,30495,15699.0,1897,131083.0,1960,1059,3430,600,351,7400
2014-06-11,41213,38169,32717,13536.0,1922,127557.0,1593,970,2000,988,338,5889
2014-06-12,33245,39663,32024,15505.0,1912,122348.0,1550,1033,2450,292,358,5683
2014-06-13,38171,38375,31897,15914.0,1862,126219.0,1550,473,2660,250,372,5305
2014-06-14,40496,38335,31450,14978.0,1901,127160.0,1915,432,2090,0,382,4819
2014-06-15,39988,36187,29523,14140.0,1871,121709.0,1550,201,1400,0,354,3505
2014-06-16,43128,38594,32410,16078.0,1889,132099.0,1865,362,2900,22,382,5531
2014-06-17,43444,38061,32695,15647.0,1679,131526.0,1858,414,2950,14,553,5789
2014-06-18,42448,38738,31888,15057.0,1904,130035.0,1948,623,1900,518,385,5374
2014-06-19,44819,39085,31062,14975.0,1844,131785.0,1362,179,1075,519,448,3583
2014-06-20,44693,38045,31933,14987.0,1985,131643.0,1570,265,1410,744,256,4245
2014-06-21,40860,38216,31705,14692.0,1916,127389.0,1739,141,1625,112,339,3956
2014-06-22,41846,36972,29618,15453.0,1909,125798.0,1550,204,2050,0,215,4019
2014-06-23,41440,39312,32100,15781.0,1791,130424.0,1420,381,2250,200,372,4623
2014-06-24,43035,40158,32360,15940.0,1809,133302.0,1415,387,3600,455,405,6262
2014-06-25,42798,40129,32866,15379.0,1898,133070.0,1740,336,2750,531,332,5689
2014-06-26,43052,39530,32712,15953.0,1799,133046.0,2015,901,2900,714,443,6973
2014-06-27,43759,38845,33219,15080.0,1920,132823.0,2100,1083,2000,472,334,5989
2014-06-28,42641,39257,32653,16088.0,1943,132582.0,1550,909,1825,577,348,5209
2014-06-29,43016,38201,30812,13276.0,1878,127183.0,1995,131,1750,505,293,4674
2014-06-30,45242,40510,33048,14992.0,1954,135746.0,1520,409,1550,150,278,3907
2014-07-01,43560,40462,33157,14721.0,1970,133870.0,2015,603,2350,100,303,5371
2014-07-02,42662,41385,32804,15925.0,1982,134758.0,1835,479,2200,14,300,4828
2014-07-03,42413,39298,33319,15642.0,1783,132455.0,2187,1067,2100,100,427,5881
2014-07-04,44121,39206,32691,15592.0,1870,133480.0,2292,856,2450,500,374,6472
2014-07-05,44208,39289,31719,16029.0,1786,133031.0,2412,781,2470,500,474,6637
2014-07-06,41936,37622,30697,14885.0,1798,126938.0,2210,228,950,0,381,3769
2014-07-07,44005,39776,31424,15601.0,1862,132667.0,2391,748,1780,745,389,6053
2014-07-08,45130,38577,32219,14989.0,1877,132792.0,2511,1064,1400,435,400,5810
2014-07-09,45002,37516,30815,16153.0,1945,131431.0,2765,829,2050,250,327,6221
2014-07-10,44790,37913,30410,15970.0,1882,130965.0,4000,883,1850,225,368,7326
2014-07-10,44790,37913,30410,15970.0,1882,130965.0,4000,883,1850,225,368,7326
2014-07-11,46327,37474,30588,15563.0,1930,131882.0,2855,412,400,106,351,4124
2014-07-12,45675,36693,29662,15670.0,1847,129547.0,4921,672,1330,688,391,8002
2014-07-13,43142,36578,28553,15261.0,1901,125435.0,2650,328,300,300,294,3872
2014-07-14,45545,38207,30664,16359.0,1959,132735.0,4484,398,1380,509,342,7113
2014-07-15,45027,36286,31088,16722.0,1970,131093.0,6254,191,450,656,311,7862
2014-07-16,44359,36751,31283,16089.0,1933,130415.0,4533,438,1050,200,348,6569
2014-07-17,41135,34949,31885,16080.0,1912,125961.0,2870,124,1300,560,405,5259
2014-07-18,40759,35407,32384,16383.0,1853,126786.0,2100,363,1800,250,407,4920
2014-07-19,41665,35328,31905,16948.0,1890,127736.0,2670,408,1250,50,369,4747
2014-07-20,41150,34091,30172,15413.0,1814,122640.0,2495,375,300,800,377,4347
2014-07-21,43874,35484,32371,15345.0,1812,128886.0,3600,459,1865,400,407,6731
2014-07-22,43928,34584,32115,15723.0,1783,128133.0,3732,569,1380,756,473,6910
2014-07-23,42281,34522,31241,15781.0,1899,125724.0,4887,635,1050,857,373,7802
2014-07-24,42569,34459,32452,15476.0,1958,126914.0,3346,462,1000,971,359,6138
2014-07-25,43411,34381,32334,16123.0,1868,128117.0,2765,644,1650,250,480,5789
2014-07-26,43404,34751,31608,15973.0,1848,127584.0,3250,523,1650,315,473,6211
2014-07-27,42752,32629,29622,16425.0,1968,123396.0,2506,1429,950,215,326,5426
2014-07-28,41880,35024,31839,16496.0,1955,127194.0,2775,716,1103,400,323,5317
2014-07-29,42588,34359,31200,16312.0,1871,126330.0,1845,430,880,200,357,3712
2014-07-30,43319,35172,31499,16633.0,1936,128559.0,2855,524,1280,417,356,5432
2014-07-31,43494,34978,32204,16903.0,1958,129537.0,3004,636,1070,354,345,5409
2014-08-01,40278,34444,32373,16068.0,1904,125067.0,4540,768,1200,336,393,7237
2014-08-02,42386,35682,31793,16077.0,2014,127952.0,2971,530,1745,100,322,5668
2014-08-03,42099,33862,29639,15877.0,1986,123463.0,2140,362,1875,13,304,4694
2014-08-04,42402,34510,32594,15841.0,1935,127282.0,2640,601,1350,425,310,5326
2014-08-05,42934,35019,32723,13501.0,1904,126081.0,2678,531,1280,580,301,5370
2014-08-06,41988,34937,32502,15140.0,1811,126378.0,3601,493,890,650,507,6141
2014-08-07,41785,36136,32316,15494.0,1940,127671.0,3658,349,1290,478,416,6191
2014-08-08,41310,36077,31394,16380.0,1982,127143.0,4016,444,690,771,349,6270
2014-08-09,42762,35643,30856,16055.0,1922,127238.0,2580,291,670,100,413,4054
2014-08-10,38700,32940,28904,15580.0,2026,118150.0,1840,223,1550,210,287,4110
2014-08-11,41814,36290,32400,16053.0,1979,128536.0,2925,756,1350,413,315,5759
2014-08-12,42019,36840,33022,15846.0,1998,129725.0,4118,396,750,393,299,5956
2014-08-13,42419,37591,33554,15272.0,1939,130775.0,3828,336,1580,800,347,6891
2014-08-14,43110,37665,32474,16008.0,1878,131135.0,3451,717,1470,1000,327,6965
2014-08-15,39911,34139,29139,14451.0,1841,119481.0,1505,301,580,773,315,3474
2014-08-16,42625,35852,31408,15028.0,1790,126703.0,2522,981,2350,700,436,6989
2014-08-17,42007,35134,30193,14849.0,1875,124058.0,2345,1308,1875,0,400,5928
2014-08-18,43582,34969,32387,15518.0,1998,128454.0,2268,1952,2953,0,299,7472
2014-08-19,43769,38372,31074,15944.0,1956,131115.0,5176,2330,2416,1050,336,11308
2014-08-20,44169,36407,32572,15210.0,1692,130050.0,2406,2467,3451,681,558,9563
2014-08-21,46211,36810,32611,15705.0,1889,133226.0,3215,2284,1600,620,386,8105
2014-08-22,46069,39487,32254,15594.0,1834,135238.0,3976,1189,1550,1400,459,8574
2014-08-23,46088,39478,31768,15083.0,1713,134130.0,4099,388,1975,1436,587,8485
2014-08-24,45445,37881,29897,15536.0,1884,130643.0,2890,1294,600,755,342,5881
2014-08-25,46681,38275,32010,14937.0,1861,133764.0,4318,1017,1150,750,427,7662
2014-08-26,46332,39023,31318,15494.0,1759,133925.0,4467,1279,960,580,540,7826
2014-08-27,44601,39044,31071,15444.0,1873,132033.0,5572,1300,1000,823,415,9110
2014-08-28,45637,38070,31247,14733.0,1756,131443.0,4677,979,970,1931,495,9052
2014-08-29,45287,36314,29484,16119.0,1919,129123.0,5323,411,600,729,396,7459
2014-08-30,45032,36628,31305,15787.0,1805,130557.0,3580,393,550,560,434,5517
2014-08-31,42195,35734,29489,14716.0,1832,123966.0,3008,166,625,649,369,4817
2014-09-01,42842,36048,30590,14623.0,1942,126045.0,1885,200,670,1166,350,4271
2014-09-02,41211,36475,31479,15377.0,1898,126440.0,3413,303,1195,707,415,6033
2014-09-03,38909,36607,31181,15222.0,1879,123798.0,3386,275,1280,500,380,5821
2014-09-04,36572,35611,32902,16119.0,1963,123167.0,2825,528,470,317,312,4452
2014-09-05,33346,36452,31945,15580.0,1989,119312.0,3560,347,500,450,275,5132
2014-09-06,35152,36223,30670,15476.0,1952,119473.0,3654,342,575,831,284,5686
2014-09-07,35376,34178,28354,14814.0,1924,114646.0,3557,352,350,767,318,5344
2014-09-08,37288,32719,31120,15491.0,1962,118580.0,3521,530,400,1016,344,5811
2014-09-09,37628,34663,32679,16098.0,1934,123002.0,3699,1021,610,596,375,6301
2014-09-10,38097,35912,33998,16080.0,1969,126055.0,3520,142,645,700,338,5345
2014-09-11,38471,36296,33932,16392.0,1997,127088.0,3270,307,475,765,340,5157
2014-09-12,37441,36797,34380,16763.0,2016,127397.0,4723,152,700,184,321,6080
2014-09-13,39382,37065,34239,15800.0,2098,128584.0,3430,169,500,550,260,4909
2014-09-14,35673,35467,31285,15926.0,2044,120395.0,3180,463,500,769,230,5142
2014-09-15,39710,37831,33211,15782.0,2002,128536.0,4483,336,800,1079,311,7009
2014-09-16,40028,38677,32908,15652.0,2075,129340.0,5383,220,850,1018,293,7764
2014-09-17,41677,38379,33506,15680.0,1974,131216.0,3725,303,630,756,244,5658
2014-09-18,43080,39416,32217,16681.0,1935,133329.0,3937,428,1600,180,425,6570
2014-09-19,42811,39541,33542,16271.0,2029,134194.0,5368,780,650,100,279,7177
2014-09-20,42553,39366,32714,15834.0,2021,132488.0,4451,246,995,350,259,6301
2014-09-21,43785,38610,31197,15100.0,1959,130651.0,2507,248,1000,426,203,4384
2014-09-22,43796,41166,33036,15336.0,1648,134982.0,4056,242,1990,820,431,7539
2014-09-23,43607,41695,32739,15841.0,1702,135584.0,4096,1013,2525,1031,264,8929
2014-09-24,43479,42251,32585,15988.0,1907,136210.0,3791,427,2977,743,299,8237
2014-09-25,43931,43050,33191,16105.0,1938,138215.0,2901,766,2721,699,277,7364
2014-09-26,42060,43474,32167,16308.0,1979,135988.0,3091,543,3020,1058,256,7968
2014-09-27,43562,43270,31635,16167.0,2016,136650.0,2618,729,2787,391,229,6754
2014-09-28,41374,42150,30335,16074.0,1999,131932.0,-385,629,1879,426,177,2726
2014-09-29,42451,43764,31442,16108.0,1964,135729.0,3733,821,4799,559,321,10233
2014-09-30,42392,42343,30627,16272.0,2050,133684.0,3584,752,4443,300,213,9292
2014-10-01,41713,42122,29676,15768.0,2129,131408.0,4307,787,4193,375,163,9825
2014-10-02,41818,41882,29772,15747.0,2079,131298.0,1905,109,1181,419,171,3785
2014-10-03,42556,39779,29746,15393.0,2012,129486.0,0,91,2452,500,189,3232
2014-10-04,42259,42907,31796,15500.0,2008,134470.0,1500,507,1833,16,204,4060
2014-10-05,41882,42198,30271,15938.0,2092,132381.0,1680,219,1871,300,154,4224
2014-10-06,44619,42370,31120,16285.0,2122,136516.0,1926,238,3336,18,155,5673
2014-10-07,42584,41881,31899,15839.0,2028,134231.0,3183,1075,2020,452,230,6960
2014-10-08,38499,41881,32852,16962.0,2039,132233.0,3160,1075,1988,410,236,6869
2014-10-09,40115,43210,32514,16798.0,2013,134650.0,1796,169,2255,719,287,5226
2014-10-10,39923,43285,31885,16629.0,2034,133756.0,3606,265,1825,740,260,6696
2014-10-11,39609,43628,31971,16169.0,2034,133411.0,2330,163,2329,536,249,5607
2014-10-12,37334,40849,28163,15116.0,2094,123556.0,2279,99,3180,408,179,6145
2014-10-13,38064,40001,32169,15820.0,2109,128163.0,1835,112,4761,682,183,7573
2014-10-14,34192,42809,31661,15867.0,2102,126631.0,1100,97,4760,678,204,6839
2014-10-15,34744,41833,31747,16035.0,1947,126306.0,2475,178,4821,1024,280,8778
2014-10-16,35426,42550,31875,15347.0,2018,127216.0,2975,888,4540,629,283,9315
2014-10-17,35414,42603,30622,15846.0,2005,126490.0,2636,148,3991,681,260,7716
2014-10-18,35031,42321,30374,16111.0,1868,125705.0,3306,136,3202,692,314,7650
2014-10-19,35741,41219,29061,15728.0,1860,123609.0,2526,89,3068,480,309,6472
2014-10-20,36195,42705,30219,16694.0,1925,127738.0,2037,106,2943,0,327,5413
2014-10-21,38958,42457,29790,17070.0,2013,130288.0,575,120,3634,0,224,4553
2014-10-22,39036,41043,27701,17649.0,2097,127526.0,1505,98,3051,170,193,5017
2014-10-23,36819,36423,27091,16732.0,2078,119143.0,368,87,2076,10,175,2716
2014-10-24,36431,35417,29678,16785.0,2086,120397.0,480,111,2169,40,175,2975
2014-10-25,37241,35022,29037,16547.0,2072,119919.0,900,92,2133,262,234,3621
2014-10-26,35621,35548,27898,16613.0,2038,117718.0,990,88,1619,491,144,3332
2014-10-27,36982,37902,29785,15659.0,2016,122344.0,1170,89,2038,415,216,3928
2014-10-28,36321,39325,30552,16182.0,1947,124327.0,1815,754,2034,0,297,4900
2014-10-29,36440,39914,30248,16769.0,2061,125432.0,2140,176,2325,70,157,4868
2014-10-30,36536,39930,31081,16315.0,2023,125885.0,1860,749,1665,10,136,4420
2014-10-31,37123,38633,30913,16746.0,2060,125475.0,1840,752,3149,562,98,6401
2014-11-01,37086,39082,30268,15651.0,2040,124127.0,1815,708,1300,433,178,4434
2014-11-02,35940,38639,28865,15144.0,2000,120588.0,1400,140,2050,366,98,4054
